Area_name,STCOU,PST025182F,PST025182D,PST025182N1,PST025182N2,PST025183F,PST025183D,PST025183N1,PST025183N2,PST025184F,PST025184D,PST025184N1,PST025184N2,PST025185F,PST025185D,PST025185N1,PST025185N2,PST025186F,PST025186D,PST025186N1,PST025186N2,PST025187F,PST025187D,PST025187N1,PST025187N2,PST025188F,PST025188D,PST025188N1,PST025188N2,PST025189F,PST025189D,PST025189N1,PST025189N2,PST030190F,PST030190D,PST030190N1,PST030190N2,PST035190F,PST035190D,PST035190N1,PST035190N2
"Gallatin, MT",30031,0,45371,0000,0000,0,46368,0000,0000,0,47671,0000,0000,0,48997,0000,0000,0,49106,0000,0000,0,48884,0000,0000,0,48820,0000,0000,0,49547,0000,0000,0,50484,0000,0000,0,50811,0000,0000
"Garfield, MT",30033,0,1656,0000,0000,0,1659,0000,0000,0,1681,0000,0000,0,1652,0000,0000,0,1596,0000,0000,0,1586,0000,0000,0,1612,0000,0000,0,1597,0000,0000,0,1589,0000,0000,0,1584,0000,0000
"Glacier, MT",30035,0,10817,0000,0000,0,11240,0000,0000,0,11629,0000,0000,0,11649,0000,0000,0,11625,0000,0000,0,11762,0000,0000,0,11862,0000,0000,0,12034,0000,0000,0,12121,0000,0000,0,12158,0000,0000
"Golden Valley, MT",30037,0,1064,0000,0000,0,1042,0000,0000,0,1048,0000,0000,0,1062,0000,0000,0,1024,0000,0000,0,1013,0000,0000,0,981,0000,0000,0,919,0000,0000,0,912,0000,0000,0,911,0000,0000
"Granite, MT",30039,0,2649,0000,0000,0,2695,0000,0000,0,2684,0000,0000,0,2697,0000,0000,0,2621,0000,0000,0,2586,0000,0000,0,2637,0000,0000,0,2625,0000,0000,0,2548,0000,0000,0,2528,0000,0000
"Hill, MT",30041,0,18442,0000,0000,0,18376,0000,0000,0,18169,0000,0000,0,17846,0000,0000,0,17664,0000,0000,0,17618,0000,0000,0,17518,0000,0000,0,17584,0000,0000,0,17654,0000,0000,0,17667,0000,0000
"Jefferson, MT",30043,0,7356,0000,0000,0,7601,0000,0000,0,7733,0000,0000,0,7708,0000,0000,0,7656,0000,0000,0,7770,0000,0000,0,7805,0000,0000,0,7835,0000,0000,0,7939,0000,0000,0,7992,0000,0000
"Judith Basin, MT",30045,0,2640,0000,0000,0,2666,0000,0000,0,2621,0000,0000,0,2588,0000,0000,0,2495,0000,0000,0,2438,0000,0000,0,2376,0000,0000,0,2326,0000,0000,0,2282,0000,0000,0,2277,0000,0000
"Lake, MT",30047,0,19508,0000,0000,0,19822,0000,0000,0,20377,0000,0000,0,20825,0000,0000,0,20642,0000,0000,0,20598,0000,0000,0,20773,0000,0000,0,21103,0000,0000,0,21041,0000,0000,0,21048,0000,0000
"Lewis and Clark, MT",30049,0,44764,0000,0000,0,45566,0000,0000,0,46156,0000,0000,0,46907,0000,0000,0,47112,0000,0000,0,47519,0000,0000,0,47339,0000,0000,0,47324,0000,0000,0,47495,0000,0000,0,47586,0000,0000
"Liberty, MT",30051,0,2408,0000,0000,0,2429,0000,0000,0,2453,0000,0000,0,2390,0000,0000,0,2328,0000,0000,0,2374,0000,0000,0,2407,0000,0000,0,2315,0000,0000,0,2295,0000,0000,0,2287,0000,0000
"Lincoln, MT",30053,0,17961,0000,0000,0,18283,0000,0000,0,18712,0000,0000,0,18632,0000,0000,0,18278,0000,0000,0,18019,0000,0000,0,17832,0000,0000,0,17567,0000,0000,0,17481,0000,0000,0,17499,0000,0000
"McCone, MT",30055,0,2816,0000,0000,0,2780,0000,0000,0,2643,0000,0000,0,2547,0000,0000,0,2537,0000,0000,0,2450,0000,0000,0,2413,0000,0000,0,2363,0000,0000,0,2276,0000,0000,0,2259,0000,0000
"Madison, MT",30057,0,5819,0000,0000,0,5900,0000,0000,0,5902,0000,0000,0,5878,0000,0000,0,5867,0000,0000,0,5910,0000,0000,0,5876,0000,0000,0,5940,0000,0000,0,5989,0000,0000,0,5994,0000,0000
"Meagher, MT",30059,0,2202,0000,0000,0,2257,0000,0000,0,2164,0000,0000,0,2074,0000,0000,0,2015,0000,0000,0,1961,0000,0000,0,1851,0000,0000,0,1820,0000,0000,0,1819,0000,0000,0,1824,0000,0000
"Mineral, MT",30061,0,3503,0000,0000,0,3568,0000,0000,0,3756,0000,0000,0,3648,0000,0000,0,3513,0000,0000,0,3410,0000,0000,0,3300,0000,0000,0,3251,0000,0000,0,3315,0000,0000,0,3329,0000,0000
"Missoula, MT",30063,0,75242,0000,0000,0,75570,0000,0000,0,76874,0000,0000,0,77775,0000,0000,0,77951,0000,0000,0,77679,0000,0000,0,77564,0000,0000,0,77997,0000,0000,0,78687,0000,0000,0,79080,0000,0000
"Musselshell, MT",30065,0,4707,0000,0000,0,4789,0000,0000,0,4785,0000,0000,0,4759,0000,0000,0,4569,0000,0000,0,4448,0000,0000,0,4295,0000,0000,0,4123,0000,0000,0,4106,0000,0000,0,4105,0000,0000
"Park, MT",30067,0,13566,0000,0000,0,13780,0000,0000,0,13802,0000,0000,0,14013,0000,0000,0,13899,0000,0000,0,13133,0000,0000,0,13429,0000,0000,0,13973,0000,0000,0,14515,0000,0000,0,14643,0000,0000
"Petroleum, MT",30069,0,638,0000,0000,0,624,0000,0000,0,603,0000,0000,0,580,0000,0000,0,559,0000,0000,0,533,0000,0000,0,519,0000,0000,0,525,0000,0000,0,519,0000,0000,0,519,0000,0000
"Phillips, MT",30071,0,5423,0000,0000,0,5602,0000,0000,0,5652,0000,0000,0,5576,0000,0000,0,5359,0000,0000,0,5310,0000,0000,0,5239,0000,0000,0,5257,0000,0000,0,5163,0000,0000,0,5150,0000,0000
"Pondera, MT",30073,0,6863,0000,0000,0,6924,0000,0000,0,6878,0000,0000,0,6748,0000,0000,0,6549,0000,0000,0,6429,0000,0000,0,6540,0000,0000,0,6565,0000,0000,0,6433,0000,0000,0,6427,0000,0000
"Powder River, MT",30075,0,2485,0000,0000,0,2488,0000,0000,0,2503,0000,0000,0,2464,0000,0000,0,2390,0000,0000,0,2345,0000,0000,0,2285,0000,0000,0,2156,0000,0000,0,2090,0000,0000,0,2077,0000,0000
"Powell, MT",30077,0,6800,0000,0000,0,6873,0000,0000,0,6804,0000,0000,0,6902,0000,0000,0,6777,0000,0000,0,6778,0000,0000,0,6704,0000,0000,0,6582,0000,0000,0,6620,0000,0000,0,6640,0000,0000
"Prairie, MT",30079,0,1859,0000,0000,0,1829,0000,0000,0,1763,0000,0000,0,1730,0000,0000,0,1610,0000,0000,0,1543,0000,0000,0,1508,0000,0000,0,1452,0000,0000,0,1383,0000,0000,0,1368,0000,0000
"Ravalli, MT",30081,0,23668,0000,0000,0,23811,0000,0000,0,24299,0000,0000,0,24424,0000,0000,0,24448,0000,0000,0,24500,0000,0000,0,24773,0000,0000,0,24859,0000,0000,0,25010,0000,0000,0,25068,0000,0000
"Richland, MT",30083,0,14210,0000,0000,0,14001,0000,0000,0,13598,0000,0000,0,13287,0000,0000,0,12665,0000,0000,0,11831,0000,0000,0,11463,0000,0000,0,11014,0000,0000,0,10716,0000,0000,0,10640,0000,0000
"Roosevelt, MT",30085,0,10933,0000,0000,0,11227,0000,0000,0,11286,0000,0000,0,11483,0000,0000,0,11376,0000,0000,0,11265,0000,0000,0,11132,0000,0000,0,11203,0000,0000,0,10999,0000,0000,0,10958,0000,0000
"Rosebud, MT",30087,0,12182,0000,0000,0,13365,0000,0000,0,13319,0000,0000,0,12189,0000,0000,0,11760,0000,0000,0,11376,0000,0000,0,10929,0000,0000,0,10670,0000,0000,0,10505,0000,0000,0,10473,0000,0000
"Sanders, MT",30089,0,9034,0000,0000,0,9162,0000,0000,0,9363,0000,0000,0,9168,0000,0000,0,8980,0000,0000,0,8802,0000,0000,0,8690,0000,0000,0,8662,0000,0000,0,8669,0000,0000,0,8680,0000,0000
"Sheridan, MT",30091,0,5893,0000,0000,0,5828,0000,0000,0,5676,0000,0000,0,5567,0000,0000,0,5415,0000,0000,0,5264,0000,0000,0,5117,0000,0000,0,4920,0000,0000,0,4732,0000,0000,0,4692,0000,0000
"Silver Bow, MT",30093,0,37341,0000,0000,0,36639,0000,0000,0,35693,0000,0000,0,35325,0000,0000,0,35002,0000,0000,0,34581,0000,0000,0,34253,0000,0000,0,34069,0000,0000,0,33941,0000,0000,0,33913,0000,0000
"Stillwater, MT",30095,0,5813,0000,0000,0,5885,0000,0000,0,5909,0000,0000,0,5928,0000,0000,0,5987,0000,0000,0,6210,0000,0000,0,6318,0000,0000,0,6395,0000,0000,0,6536,0000,0000,0,6573,0000,0000
"Sweet Grass, MT",30097,0,3305,0000,0000,0,3268,0000,0000,0,3272,0000,0000,0,3235,0000,0000,0,3245,0000,0000,0,3247,0000,0000,0,3199,0000,0000,0,3160,0000,0000,0,3154,0000,0000,0,3146,0000,0000
"Teton, MT",30099,0,6701,0000,0000,0,6665,0000,0000,0,6508,0000,0000,0,6375,0000,0000,0,6273,0000,0000,0,6282,0000,0000,0,6348,0000,0000,0,6289,0000,0000,0,6271,0000,0000,0,6267,0000,0000
"Toole, MT",30101,0,5589,0000,0000,0,5689,0000,0000,0,5634,0000,0000,0,5583,0000,0000,0,5392,0000,0000,0,5142,0000,0000,0,5199,0000,0000,0,5148,0000,0000,0,5046,0000,0000,0,5050,0000,0000
"Treasure, MT",30103,0,1045,0000,0000,0,1041,0000,0000,0,1035,0000,0000,0,995,0000,0000,0,1002,0000,0000,0,978,0000,0000,0,960,0000,0000,0,904,0000,0000,0,874,0000,0000,0,867,0000,0000
"Valley, MT",30105,0,9696,0000,0000,0,9505,0000,0000,0,9399,0000,0000,0,9305,0000,0000,0,8942,0000,0000,0,8725,0000,0000,0,8571,0000,0000,0,8448,0000,0000,0,8239,0000,0000,0,8175,0000,0000
"Wheatland, MT",30107,0,2292,0000,0000,0,2311,0000,0000,0,2234,0000,0000,0,2264,0000,0000,0,2236,0000,0000,0,2249,0000,0000,0,2294,0000,0000,0,2270,0000,0000,0,2246,0000,0000,0,2246,0000,0000
"Wibaux, MT",30109,0,1554,0000,0000,0,1514,0000,0000,0,1444,0000,0000,0,1367,0000,0000,0,1299,0000,0000,0,1270,0000,0000,0,1253,0000,0000,0,1204,0000,0000,0,1191,0000,0000,0,1189,0000,0000
"Yellowstone, MT",30111,0,113071,0000,0000,0,116008,0000,0000,0,118506,0000,0000,0,119316,0000,0000,0,118584,0000,0000,0,116429,0000,0000,0,114411,0000,0000,0,113702,0000,0000,0,113419,0000,0000,0,113557,0000,0000
"Yellowstone National Park, MT",30113,0,64,0000,0000,0,63,0000,0000,0,59,0000,0000,0,59,0000,0000,0,59,0000,0000,0,55,0000,0000,0,53,0000,0000,0,53,0000,0000,5,0,0000,0000,5,0,0000,0000
NEBRASKA,31000,0,1581747,0000,0000,0,1584296,0000,0000,0,1588598,0000,0000,0,1584659,0000,0000,0,1574301,0000,0000,0,1566549,0000,0000,0,1571465,0000,0000,0,1574848,0000,0000,0,1578417,0000,0000,0,1581660,0000,0000
"Adams, NE",31001,0,31204,0000,0000,0,30895,0000,0000,0,30847,0000,0000,0,30854,0000,0000,0,30500,0000,0000,0,30005,0000,0000,0,30022,0000,0000,0,29900,0000,0000,0,29625,0000,0000,0,29639,0000,0000
"Antelope, NE",31003,0,8632,0000,0000,0,8653,0000,0000,0,8548,0000,0000,0,8445,0000,0000,0,8250,0000,0000,0,8155,0000,0000,0,8096,0000,0000,0,8043,0000,0000,0,7965,0000,0000,0,7942,0000,0000
"Arthur, NE",31005,0,513,0000,0000,0,510,0000,0000,0,465,0000,0000,0,480,0000,0000,0,484,0000,0000,0,466,0000,0000,0,441,0000,0000,0,442,0000,0000,0,462,0000,0000,0,468,0000,0000
"Banner, NE",31007,0,928,0000,0000,0,939,0000,0000,0,952,0000,0000,0,947,0000,0000,0,885,0000,0000,0,859,0000,0000,0,840,0000,0000,0,807,0000,0000,0,852,0000,0000,0,860,0000,0000
"Blaine, NE",31009,0,811,0000,0000,0,793,0000,0000,0,762,0000,0000,0,724,0000,0000,0,707,0000,0000,0,702,0000,0000,0,708,0000,0000,0,720,0000,0000,0,675,0000,0000,0,662,0000,0000
"Boone, NE",31011,0,7288,0000,0000,0,7237,0000,0000,0,7225,0000,0000,0,7080,0000,0000,0,6877,0000,0000,0,6753,0000,0000,0,6678,0000,0000,0,6668,0000,0000,0,6667,0000,0000,0,6668,0000,0000
"Box Butte, NE",31013,0,13980,0000,0000,0,13916,0000,0000,0,13962,0000,0000,0,14084,0000,0000,0,13952,0000,0000,0,13647,0000,0000,0,13408,0000,0000,0,13279,0000,0000,0,13130,0000,0000,0,13116,0000,0000
"Boyd, NE",31015,0,3227,0000,0000,0,3257,0000,0000,0,3238,0000,0000,0,3074,0000,0000,0,2989,0000,0000,0,2958,0000,0000,0,2917,0000,0000,0,2871,0000,0000,0,2835,0000,0000,0,2830,0000,0000
"Brown, NE",31017,0,4409,0000,0000,0,4348,0000,0000,0,4273,0000,0000,0,4146,0000,0000,0,4009,0000,0000,0,3863,0000,0000,0,3799,0000,0000,0,3709,0000,0000,0,3657,0000,0000,0,3656,0000,0000
"Buffalo, NE",31019,0,36289,0000,0000,0,36853,0000,0000,0,37144,0000,0000,0,37086,0000,0000,0,36605,0000,0000,0,36638,0000,0000,0,36923,0000,0000,0,37099,0000,0000,0,37447,0000,0000,0,37603,0000,0000
"Burt, NE",31021,0,8546,0000,0000,0,8551,0000,0000,0,8541,0000,0000,0,8386,0000,0000,0,8158,0000,0000,0,8036,0000,0000,0,7899,0000,0000,0,7871,0000,0000,0,7868,0000,0000,0,7880,0000,0000
"Butler, NE",31023,0,9297,0000,0000,0,9239,0000,0000,0,9104,0000,0000,0,9033,0000,0000,0,8874,0000,0000,0,8772,0000,0000,0,8791,0000,0000,0,8740,0000,0000,0,8601,0000,0000,0,8580,0000,0000
"Cass, NE",31025,0,20552,0000,0000,0,20799,0000,0000,0,20888,0000,0000,0,21028,0000,0000,0,21268,0000,0000,0,21285,0000,0000,0,21196,0000,0000,0,21240,0000,0000,0,21318,0000,0000,0,21359,0000,0000
"Cedar, NE",31027,0,11075,0000,0000,0,11095,0000,0000,0,10939,0000,0000,0,10755,0000,0000,0,10516,0000,0000,0,10354,0000,0000,0,10334,0000,0000,0,10191,0000,0000,0,10131,0000,0000,0,10130,0000,0000
"Chase, NE",31029,0,4837,0000,0000,0,4825,0000,0000,0,4769,0000,0000,0,4654,0000,0000,0,4542,0000,0000,0,4451,0000,0000,0,4407,0000,0000,0,4330,0000,0000,0,4381,0000,0000,0,4404,0000,0000
"Cherry, NE",31031,0,6762,0000,0000,0,6845,0000,0000,0,6889,0000,0000,0,6876,0000,0000,0,6743,0000,0000,0,6494,0000,0000,0,6384,0000,0000,0,6380,0000,0000,0,6307,0000,0000,0,6283,0000,0000
"Cheyenne, NE",31033,0,9925,0000,0000,0,9851,0000,0000,0,9811,0000,0000,0,9827,0000,0000,0,9744,0000,0000,0,9813,0000,0000,0,9674,0000,0000,0,9656,0000,0000,0,9494,0000,0000,0,9488,0000,0000
"Clay, NE",31035,0,7952,0000,0000,0,7911,0000,0000,0,7850,0000,0000,0,7720,0000,0000,0,7539,0000,0000,0,7439,0000,0000,0,7316,0000,0000,0,7244,0000,0000,0,7123,0000,0000,0,7117,0000,0000
"Colfax, NE",31037,0,9818,0000,0000,0,9680,0000,0000,0,9582,0000,0000,0,9529,0000,0000,0,9413,0000,0000,0,9273,0000,0000,0,9175,0000,0000,0,9153,0000,0000,0,9139,0000,0000,0,9161,0000,0000
"Cuming, NE",31039,0,11495,0000,0000,0,11279,0000,0000,0,11174,0000,0000,0,10926,0000,0000,0,10697,0000,0000,0,10438,0000,0000,0,10360,0000,0000,0,10261,0000,0000,0,10117,0000,0000,0,10109,0000,0000
"Custer, NE",31041,0,13854,0000,0000,0,13820,0000,0000,0,13705,0000,0000,0,13331,0000,0000,0,12907,0000,0000,0,12612,0000,0000,0,12508,0000,0000,0,12305,0000,0000,0,12270,0000,0000,0,12277,0000,0000
"Dakota, NE",31043,0,16914,0000,0000,0,16916,0000,0000,0,17046,0000,0000,0,17054,0000,0000,0,16933,0000,0000,0,16589,0000,0000,0,16647,0000,0000,0,16599,0000,0000,0,16742,0000,0000,0,16829,0000,0000
"Dawes, NE",31045,0,9526,0000,0000,0,9520,0000,0000,0,9491,0000,0000,0,9466,0000,0000,0,9390,0000,0000,0,9422,0000,0000,0,9429,0000,0000,0,9283,0000,0000,0,9021,0000,0000,0,8972,0000,0000
"Dawson, NE",31047,0,22138,0000,0000,0,22131,0000,0000,0,22027,0000,0000,0,21638,0000,0000,0,20700,0000,0000,0,20083,0000,0000,0,19983,0000,0000,0,19737,0000,0000,0,19940,0000,0000,0,20032,0000,0000
"Deuel, NE",31049,0,2386,0000,0000,0,2364,0000,0000,0,2365,0000,0000,0,2323,0000,0000,0,2313,0000,0000,0,2269,0000,0000,0,2225,0000,0000,0,2236,0000,0000,0,2237,0000,0000,0,2244,0000,0000
"Dixon, NE",31051,0,7020,0000,0000,0,7001,0000,0000,0,6894,0000,0000,0,6704,0000,0000,0,6544,0000,0000,0,6402,0000,0000,0,6325,0000,0000,0,6219,0000,0000,0,6143,0000,0000,0,6148,0000,0000
"Dodge, NE",31053,0,35820,0000,0000,0,35560,0000,0000,0,35385,0000,0000,0,35007,0000,0000,0,34731,0000,0000,0,34740,0000,0000,0,34631,0000,0000,0,34678,0000,0000,0,34500,0000,0000,0,34499,0000,0000
"Douglas, NE",31055,0,399778,0000,0000,0,401939,0000,0000,0,405098,0000,0000,0,407459,0000,0000,0,408366,0000,0000,0,408256,0000,0000,0,410830,0000,0000,0,413333,0000,0000,0,416444,0000,0000,0,417941,0000,0000
"Dundy, NE",31057,0,2866,0000,0000,0,2854,0000,0000,0,2871,0000,0000,0,2828,0000,0000,0,2758,0000,0000,0,2684,0000,0000,0,2589,0000,0000,0,2614,0000,0000,0,2582,0000,0000,0,2583,0000,0000
"Fillmore, NE",31059,0,7820,0000,0000,0,7767,0000,0000,0,7689,0000,0000,0,7509,0000,0000,0,7308,0000,0000,0,7272,0000,0000,0,7321,0000,0000,0,7198,0000,0000,0,7103,0000,0000,0,7088,0000,0000
"Franklin, NE",31061,0,4376,0000,0000,0,4365,0000,0000,0,4406,0000,0000,0,4287,0000,0000,0,4128,0000,0000,0,4086,0000,0000,0,4058,0000,0000,0,4036,0000,0000,0,3938,0000,0000,0,3932,0000,0000
"Frontier, NE",31063,0,3612,0000,0000,0,3563,0000,0000,0,3514,0000,0000,0,3412,0000,0000,0,3311,0000,0000,0,3219,0000,0000,0,3167,0000,0000,0,3117,0000,0000,0,3101,0000,0000,0,3094,0000,0000
"Furnas, NE",31065,0,6441,0000,0000,0,6480,0000,0000,0,6478,0000,0000,0,6307,0000,0000,0,6115,0000,0000,0,5912,0000,0000,0,5809,0000,0000,0,5663,0000,0000,0,5553,0000,0000,0,5530,0000,0000
"Gage, NE",31067,0,24171,0000,0000,0,24013,0000,0000,0,23988,0000,0000,0,23547,0000,0000,0,23171,0000,0000,0,22952,0000,0000,0,22946,0000,0000,0,22782,0000,0000,0,22794,0000,0000,0,22813,0000,0000
"Garden, NE",31069,0,2755,0000,0000,0,2688,0000,0000,0,2660,0000,0000,0,2725,0000,0000,0,2666,0000,0000,0,2612,0000,0000,0,2583,0000,0000,0,2539,0000,0000,0,2460,0000,0000,0,2452,0000,0000
"Garfield, NE",31071,0,2326,0000,0000,0,2362,0000,0000,0,2370,0000,0000,0,2273,0000,0000,0,2218,0000,0000,0,2138,0000,0000,0,2145,0000,0000,0,2115,0000,0000,0,2141,0000,0000,0,2148,0000,0000
"Gosper, NE",31073,0,2154,0000,0000,0,2138,0000,0000,0,2144,0000,0000,0,2137,0000,0000,0,2068,0000,0000,0,1986,0000,0000,0,1945,0000,0000,0,1926,0000,0000,0,1928,0000,0000,0,1928,0000,0000
"Grant, NE",31075,0,854,0000,0000,0,861,0000,0000,0,861,0000,0000,0,845,0000,0000,0,824,0000,0000,0,826,0000,0000,0,811,0000,0000,0,784,0000,0000,0,769,0000,0000,0,759,0000,0000
"Greeley, NE",31077,0,3372,0000,0000,0,3339,0000,0000,0,3301,0000,0000,0,3261,0000,0000,0,3184,0000,0000,0,3165,0000,0000,0,3110,0000,0000,0,3047,0000,0000,0,3006,0000,0000,0,3000,0000,0000
"Hall, NE",31079,0,49346,0000,0000,0,49354,0000,0000,0,49567,0000,0000,0,49495,0000,0000,0,48675,0000,0000,0,48541,0000,0000,0,48489,0000,0000,0,48582,0000,0000,0,48925,0000,0000,0,49118,0000,0000
"Hamilton, NE",31081,0,9360,0000,0000,0,9228,0000,0000,0,9171,0000,0000,0,9113,0000,0000,0,8948,0000,0000,0,8894,0000,0000,0,8867,0000,0000,0,8901,0000,0000,0,8862,0000,0000,0,8853,0000,0000
"Harlan, NE",31083,0,4271,0000,0000,0,4282,0000,0000,0,4193,0000,0000,0,4116,0000,0000,0,3989,0000,0000,0,3953,0000,0000,0,3904,0000,0000,0,3842,0000,0000,0,3810,0000,0000,0,3806,0000,0000
"Hayes, NE",31085,0,1307,0000,0000,0,1317,0000,0000,0,1297,0000,0000,0,1273,0000,0000,0,1279,0000,0000,0,1215,0000,0000,0,1218,0000,0000,0,1226,0000,0000,0,1222,0000,0000,0,1220,0000,0000
"Hitchcock, NE",31087,0,4126,0000,0000,0,4081,0000,0000,0,4049,0000,0000,0,3989,0000,0000,0,3932,0000,0000,0,3917,0000,0000,0,3868,0000,0000,0,3766,0000,0000,0,3750,0000,0000,0,3744,0000,0000
"Holt, NE",31089,0,13701,0000,0000,0,13647,0000,0000,0,13668,0000,0000,0,13545,0000,0000,0,13086,0000,0000,0,12928,0000,0000,0,12781,0000,0000,0,12713,0000,0000,0,12599,0000,0000,0,12577,0000,0000
"Hooker, NE",31091,0,982,0000,0000,0,970,0000,0000,0,952,0000,0000,0,913,0000,0000,0,866,0000,0000,0,820,0000,0000,0,822,0000,0000,0,780,0000,0000,0,793,0000,0000,0,799,0000,0000
"Howard, NE",31093,0,6664,0000,0000,0,6590,0000,0000,0,6618,0000,0000,0,6442,0000,0000,0,6319,0000,0000,0,6228,0000,0000,0,6192,0000,0000,0,6114,0000,0000,0,6057,0000,0000,0,6043,0000,0000
"Jefferson, NE",31095,0,9591,0000,0000,0,9603,0000,0000,0,9536,0000,0000,0,9336,0000,0000,0,9148,0000,0000,0,8991,0000,0000,0,8887,0000,0000,0,8821,0000,0000,0,8759,0000,0000,0,8746,0000,0000
"Johnson, NE",31097,0,5137,0000,0000,0,5053,0000,0000,0,5070,0000,0000,0,4936,0000,0000,0,4836,0000,0000,0,4805,0000,0000,0,4798,0000,0000,0,4726,0000,0000,0,4673,0000,0000,0,4666,0000,0000
"Kearney, NE",31099,0,7107,0000,0000,0,7039,0000,0000,0,6885,0000,0000,0,6755,0000,0000,0,6636,0000,0000,0,6617,0000,0000,0,6692,0000,0000,0,6658,0000,0000,0,6629,0000,0000,0,6622,0000,0000
"Keith, NE",31101,0,9311,0000,0000,0,9191,0000,0000,0,9258,0000,0000,0,9073,0000,0000,0,8908,0000,0000,0,8785,0000,0000,0,8730,0000,0000,0,8622,0000,0000,0,8584,0000,0000,0,8578,0000,0000
"Keya Paha, NE",31103,0,1218,0000,0000,0,1207,0000,0000,0,1211,0000,0000,0,1172,0000,0000,0,1150,0000,0000,0,1110,0000,0000,0,1065,0000,0000,0,1054,0000,0000,0,1029,0000,0000,0,1025,0000,0000
"Kimball, NE",31105,0,5121,0000,0000,0,5052,0000,0000,0,4896,0000,0000,0,4783,0000,0000,0,4660,0000,0000,0,4424,0000,0000,0,4336,0000,0000,0,4277,0000,0000,0,4108,0000,0000,0,4071,0000,0000
"Knox, NE",31107,0,11196,0000,0000,0,11078,0000,0000,0,10925,0000,0000,0,10631,0000,0000,0,10339,0000,0000,0,10080,0000,0000,0,9898,0000,0000,0,9734,0000,0000,0,9564,0000,0000,0,9546,0000,0000
"Lancaster, NE",31109,0,197467,0000,0000,0,198692,0000,0000,0,200729,0000,0000,0,202279,0000,0000,0,203790,0000,0000,0,205177,0000,0000,0,207789,0000,0000,0,211030,0000,0000,0,213641,0000,0000,0,214655,0000,0000
"Lincoln, NE",31111,0,34848,0000,0000,0,34675,0000,0000,0,34449,0000,0000,0,34029,0000,0000,0,33608,0000,0000,0,33243,0000,0000,0,32888,0000,0000,0,32662,0000,0000,0,32508,0000,0000,0,32511,0000,0000
"Logan, NE",31113,0,970,0000,0000,0,972,0000,0000,0,969,0000,0000,0,949,0000,0000,0,919,0000,0000,0,911,0000,0000,0,916,0000,0000,0,896,0000,0000,0,878,0000,0000,0,872,0000,0000
"Loup, NE",31115,0,812,0000,0000,0,834,0000,0000,0,831,0000,0000,0,829,0000,0000,0,752,0000,0000,0,733,0000,0000,0,712,0000,0000,0,702,0000,0000,0,683,0000,0000,0,680,0000,0000
"McPherson, NE",31117,0,605,0000,0000,0,607,0000,0000,0,593,0000,0000,0,566,0000,0000,0,567,0000,0000,0,545,0000,0000,0,557,0000,0000,0,529,0000,0000,0,546,0000,0000,0,551,0000,0000
"Madison, NE",31119,0,31353,0000,0000,0,31523,0000,0000,0,31913,0000,0000,0,32110,0000,0000,0,32160,0000,0000,0,31920,0000,0000,0,32140,0000,0000,0,32723,0000,0000,0,32655,0000,0000,0,32709,0000,0000
"Merrick, NE",31121,0,8946,0000,0000,0,8891,0000,0000,0,8802,0000,0000,0,8629,0000,0000,0,8471,0000,0000,0,8295,0000,0000,0,8281,0000,0000,0,8141,0000,0000,0,8062,0000,0000,0,8057,0000,0000
"Morrill, NE",31123,0,6038,0000,0000,0,5983,0000,0000,0,5868,0000,0000,0,5698,0000,0000,0,5583,0000,0000,0,5543,0000,0000,0,5482,0000,0000,0,5442,0000,0000,0,5423,0000,0000,0,5428,0000,0000
"Nance, NE",31125,0,4639,0000,0000,0,4625,0000,0000,0,4584,0000,0000,0,4521,0000,0000,0,4391,0000,0000,0,4336,0000,0000,0,4332,0000,0000,0,4311,0000,0000,0,4275,0000,0000,0,4259,0000,0000
"Nemaha, NE",31127,0,8263,0000,0000,0,8479,0000,0000,0,8545,0000,0000,0,8450,0000,0000,0,8294,0000,0000,0,8277,0000,0000,0,8178,0000,0000,0,8031,0000,0000,0,7980,0000,0000,0,7972,0000,0000
"Nuckolls, NE",31129,0,6646,0000,0000,0,6639,0000,0000,0,6622,0000,0000,0,6513,0000,0000,0,6358,0000,0000,0,6239,0000,0000,0,6066,0000,0000,0,5933,0000,0000,0,5786,0000,0000,0,5762,0000,0000
"Otoe, NE",31131,0,15009,0000,0000,0,14871,0000,0000,0,14980,0000,0000,0,14776,0000,0000,0,14617,0000,0000,0,14475,0000,0000,0,14435,0000,0000,0,14401,0000,0000,0,14252,0000,0000,0,14216,0000,0000
"Pawnee, NE",31133,0,3767,0000,0000,0,3731,0000,0000,0,3692,0000,0000,0,3648,0000,0000,0,3542,0000,0000,0,3456,0000,0000,0,3412,0000,0000,0,3370,0000,0000,0,3317,0000,0000,0,3306,0000,0000
"Perkins, NE",31135,0,3639,0000,0000,0,3668,0000,0000,0,3663,0000,0000,0,3650,0000,0000,0,3540,0000,0000,0,3437,0000,0000,0,3417,0000,0000,0,3382,0000,0000,0,3367,0000,0000,0,3366,0000,0000
"Phelps, NE",31137,0,10120,0000,0000,0,10074,0000,0000,0,10029,0000,0000,0,10111,0000,0000,0,9952,0000,0000,0,9844,0000,0000,0,9775,0000,0000,0,9750,0000,0000,0,9715,0000,0000,0,9701,0000,0000
"Pierce, NE",31139,0,8413,0000,0000,0,8349,0000,0000,0,8283,0000,0000,0,8161,0000,0000,0,8126,0000,0000,0,7990,0000,0000,0,7978,0000,0000,0,7890,0000,0000,0,7827,0000,0000,0,7815,0000,0000
